NSAID,RA
550338,183.69580477857303
550381,182.59889598966203
550402,182.4664148942921
550415,182.801476580926
550416,183.3668197248793
550440,184.0970826296628
550444,184.03430740257085
550445,183.9992144678456
550446,184.1412826478432
550454,184.0396521105709
550456,183.8466178745365
550458,184.03998991597828
550463,184.3497625826273
550467,184.2915426230757
550468,184.41831422428703
550474,184.20233913213644
550477,184.7690440698796
550486,184.64171843090247
550508,185.5785250664551
550511,185.27826826674288
550519,187.10322470009584
550522,186.76574993906644
550525,187.2560955672831
550551,187.1267945945574
550553,187.1380886891509
550557,186.06744833008088
550562,186.0568925731262
550565,186.2409720046263
550574,186.58892176430203
550582,185.71424987851088
550583,185.7846796313656
550584,185.9190812465357
550598,186.43471115237315
550600,186.15269250651875
550601,186.1538524057947
550602,186.0739859222413
550606,186.02731227025777
550610,185.70020838087328
550618,185.55747686424488
550619,185.74167439687824
550621,185.54521676143605
550627,185.5425284340582
550648,185.50061184699527
550651,185.4746498515657
550652,185.2044741800365
550666,184.5029062477556
550675,184.78228766541005
550704,185.2935039783456
550710,185.5445213752869
550713,185.8618102195617
550717,185.8574737947749
550722,185.71220283309475
550725,185.7020248007154
550728,185.71349936590573
550736,186.28500944313936
550741,186.0601678470709
550765,186.3993628991302
550773,186.5796812627773
550777,186.40060656231287
550788,186.65889453401104
550789,186.56206054437035
550790,186.6596210454305
550795,186.5341793212258
550796,186.5542274722983
550803,186.58648351966988
550815,186.80820796079087
550836,187.31126044345493
550845,188.9844001653732
550847,189.2474263376537
550850,189.09184617279504
550851,189.5402646889349
550853,189.71473542271465
550857,189.45622193993844
550861,188.63723355191948
550868,188.7828556920009
550869,188.6001809958664
550871,188.781306446728
550880,189.2196328303192
550906,187.8879667958144
550908,188.03477757318336
550909,187.97185140055367
550947,187.76421926091007
550949,187.8535146021967
550952,187.9579812736728
550956,187.80041033248412
550964,187.65112360572533
550975,187.6819602535097
550977,187.18268855626616
550985,187.0777549182531
550986,187.22063637520608
550989,187.26875322208343
551002,187.14673098168447
551005,187.1939806438247
551025,187.2756218044825
551027,187.51120055695955
551045,187.7179738808269
551050,187.93561297624345
551052,187.8484188971072
551064,188.0146329676724
551065,188.2733589324304
551067,188.2657504401106
551074,187.7562026616804
551079,187.9600837656267
551081,187.9337115300064
551084,187.9418486433459
551086,188.34234822260987
551090,188.5185057655567
551091,188.31885386673468
551095,188.51112430161223
551096,188.418070999704
551097,188.5994964593252
551102,188.70119487233416
551103,188.5818369347253
551111,188.7553492937859
551113,188.86983100243103
551118,189.23541533728493
551119,189.19314715453805
551124,189.63922602365523
551126,189.56922025365031
551129,191.3263421371135
551138,191.7225338166472
551139,191.82448365686665
551141,191.60449495623
551146,191.9163110611207
551149,190.84294648791573
551157,191.4794078167213
551158,191.24092416366528
551159,191.3587147427203
551160,191.40124893377467
551161,191.4216053971904
551169,190.87328781895425
551174,191.1153791499056
551177,190.39860024639648
551197,190.53535470100545
551202,190.3826956508232
551204,190.1959664488856
551206,190.4112802353568
551214,189.98686684066027
551215,190.0439590336554
551217,189.9922659081301
551226,190.1059143775487
551229,189.5996244691821
551230,189.93140455299448
551231,189.57357012952173
551232,189.54188030589464
551234,189.62898608771417
551239,189.3443317679296
551240,189.79168997201285
551243,189.5097283112713
551251,189.5330405027684
551256,189.43027223457904
551258,188.8946335672531
551260,189.19202194813647
551261,189.42347463440592
551267,189.531437240986
551269,189.36167752969652
551270,189.20060658971616
551272,189.39649781181183
551273,188.8010288020524
551275,189.9900764389404
551281,189.9330714531281
551283,189.93964624385296
551285,189.97608602383585
551287,189.837726276505
551292,189.7093035733533
551295,190.23245441269603
551298,190.0224081397868
551302,190.08023840374884
551303,190.13777084162783
551306,190.1024889941556
551308,189.88186947856352
551309,190.07741698068023
551312,190.10668166547487
551313,190.3705869826166
551315,190.55240038149373
551317,190.3811087139628
551318,190.5756404348198
551324,190.22853533622177
551327,190.22075278129253
551329,190.26494902810643
551331,190.24857703217216
551333,190.22793243731672
551335,190.21122146818405
551337,190.4071659842088
551338,190.35420624344627
551350,190.65084141224148
551363,190.9296565619788
551365,190.96853085845524
551366,190.8182131626314
551367,190.78178428697552
551368,191.0877246477613
551370,190.92282870928304
551371,191.11356997592
551373,190.95364993483528
551378,191.0359627517857
551386,191.750037176726
551411,193.97568367618896
551420,193.94910315486405
551421,193.6887509884542
551424,194.21101065900336
551438,193.3151750339535
551456,192.99218661118056
551460,193.37916558984952
551468,193.13574461859807
551478,192.7605784193176
551483,192.48583376164805
551485,192.5020119601712
551495,192.65779286946213
551504,192.6026894074865
551506,192.2852557030156
551507,192.12873977088543
551512,192.2617912567419
551514,192.5788061108399
551519,192.40621930129024
551523,192.0102123403629
551529,192.03589090289844
551549,191.8027615620236
551551,191.875834352322
551552,191.8455078229229
551562,191.82069457371023
551564,191.7778029281231
551565,191.9199297743592
551566,192.3828239702568
551570,192.392202863154
551572,192.1342769458569
551575,192.1657362967349
551577,192.47614950530863
551581,192.976887907036
551586,192.6715811399185
551588,192.9165008847484
551589,192.6004088043605
551608,192.71666648806905
551613,193.10389446820483
551623,193.7128841358788
551624,193.77265215105285
551626,193.698736864979
551628,193.62337794672305
551634,193.706960594188
551641,194.1939000203712
551643,194.0385009451544
551645,193.81998175294484
551647,193.82574303420893
551648,194.0036210581624
551649,193.8533320545516
551650,193.80172818608213
551652,193.8855121376096
551666,194.42703696894333
551672,194.24243446609773
551673,194.1519812278164
551674,196.8544860049757
551678,196.74534948142528
551679,196.8249004041904
551680,196.8167654122744
551683,196.6428546812622
551689,196.98092689819867
551691,196.72323540362572
551694,196.5756085162405
551700,196.35718100080572
551708,196.5419644290868
551709,196.54866143541489
551713,196.44302165933425
551714,196.27287055281167
551716,196.39124269354647
551718,195.98379200414217
551720,196.2527714558354
551723,196.20521987390623
551724,196.22263353261187
551732,195.9591198384297
551740,196.1054706466932
551741,196.0474585208687
551742,196.24499355514388
551748,195.4524670163246
551749,195.72680226703767
551756,195.8330880502068
551759,195.78636731607995
551765,195.548820253728
551768,195.5244762633155
551776,195.20903416780016
551788,195.2950357518857
551791,195.34174009648552
551792,195.37100688884408
551795,195.22174660243232
551798,195.13978689269533
551799,194.9731552663941
551830,194.71967939214684
551846,194.5161336048319
551853,194.2513795931885
551854,194.8663896188503
551855,194.834464551793
551862,194.8857213123767
551873,195.1234606098588
551875,195.06674461590111
551877,195.14117372865152
551878,195.0187184819942
551879,195.19172690592072
551884,194.5761590405777
551886,194.80264055361712
551889,195.40402936949496
551890,195.277229130244
551892,195.4844201815322
551893,195.3882000358814
551897,195.0033821923453
551905,194.9402883508256
551911,195.6659383934737
551917,195.22828059773883
551922,195.37854796699355
551928,195.63440358387385
551930,195.6326465354112
551931,195.6206485844309
551937,195.7655121282964
551940,195.87225773018977
551947,196.21970022474864
551958,196.30335579313933
551963,196.19835581929453
551964,195.99891391141583
551965,196.2353309936235
551967,196.08848115302573
551983,196.4804859865107
551989,196.37051304717647
551993,196.62744470701955
551996,196.8797169294104
551999,196.60819581421967
552002,196.6282763573025
552012,196.8660460613821
552018,199.0511382548721
552024,199.5961742703866
552031,198.6353901573888
552033,198.64347998531736
552035,198.55424474148737
552038,198.65905882340684
552046,199.1338289174437
552055,198.3630165940496
552060,198.80763630540332
552067,198.1689353824054
552072,198.69467617886016
552073,198.30287780563944
552076,198.2974442583222
552081,197.770822439816
552084,198.0278098233068
552089,197.8172973144397
552090,197.61580159984965
552096,197.9152221639258
552098,197.6933364156754
552107,197.50526282167908
552110,197.58516865834503
552111,197.49862914348105
552113,197.3880491316453
552116,197.5594677784145
552118,197.3433539589672
552132,196.8451883096876
552141,196.8154211627729
552143,197.138626025874
552152,197.3251586458476
552155,196.65676479685985
552179,197.1120638875231
552181,197.88147569968427
552192,197.60851427270111
552193,197.4291611728131
552196,198.1724519643103
552197,198.15355982182888
552210,197.7189209052123
552227,198.38251919193976
552231,198.548338332074
552234,198.74644476545183
552235,198.9075197721735
552236,198.82437409018627
552237,198.7646903180515
552238,198.7680210433313
552243,198.7199179674645
552246,198.8308313977288
552252,198.66608989225543
552267,199.0701343281897
552268,199.08209287884267
552269,199.06495209512408
552271,199.6196089977092
552273,199.40775848755973
552275,199.5317870271603
552283,201.73478235328903
552292,201.81324787675047
552293,201.6666600627831
552296,201.9360436185657
552297,202.1206662077593
552305,201.44635731632587
552310,201.64418573027007
552312,201.6851561305488
552315,201.50516971687776
552317,201.76858948697108
552318,201.7118491921386
552323,201.21131692412152
552324,201.2809376290845
552331,201.2181643294098
552332,201.3617673027649
552337,201.37276218828944
552343,200.97894830285225
552345,201.0236305414764
552351,200.98449303702336
552362,200.67127282357228
552365,200.71188578342577
552367,200.85832141951485
552368,200.85293409083252
552383,200.60389701406064
552388,200.75399913761828
552389,200.60256498044885
552390,200.7585367096659
552401,200.21957467773765
552418,200.08655663779632
552419,200.0480311088259
552422,200.15100911557155
552427,200.10967883423328
552435,199.6410297020546
552442,199.8268620586961
552446,199.79993497341093
552449,199.8972339949829
552450,199.64566622486296
552452,199.7737142370124
552453,199.85561537592187
552459,199.9184188657392
552463,199.9466749719127
552472,200.1450434523116
552478,200.2451122107412
552480,200.2963017931352
552483,200.29583777716115
552484,200.14117852602777
552485,200.16545425208267
552496,200.3337225033975
552502,200.62369365588364
552505,200.71667421413505
552509,200.93863375339785
552525,201.0718266907237
552526,201.1561433261245
552533,201.12662321817132
552549,201.2280959285318
552557,201.39170361706528
552560,201.0593147837908
552562,201.03001678673303
552572,201.3635340326183
552581,201.7831920786812
552582,201.5834616718477
552586,201.5895847245233
552589,201.40551637367864
552590,201.43748176830687
552591,201.47357928227007
552595,201.76942183523187
552596,201.70760089233028
552598,201.60554975057204
552599,201.59990984946336
552607,201.8876183921141
552609,201.8345166939551
552612,202.02087803180456
552614,202.2982284970241
552620,201.94109070529083
552628,204.1627683369604
552629,204.34841118251384
552632,204.2933967905452
552633,204.21599218801217
552635,204.19606253007603
552639,204.45704924126585
552640,204.73025520995435
552641,204.8412714837265
552643,204.19339470685549
552644,204.17580982866772
552646,203.9234201288651
552648,204.08431344043603
552650,204.0060530150749
552651,203.8376209016296
552652,204.13743546389523
552656,204.16131436389068
552658,203.9721008168246
552665,203.325193818882
552666,203.48929360662723
552677,203.7839516706935
552682,203.924620011638
552689,203.19625029646863
552694,203.08669637754016
552698,203.55362205648848
552704,203.4391460777342
552706,203.21562203901755
552707,203.4245106912256
552710,203.28893707074167
552713,203.38014205504348
552716,202.900503970172
552720,202.96430151094384
552726,202.7293420670873
552727,202.64277136377424
552738,202.6089120821363
552742,202.5065679145492
552747,202.51593121638004
552758,202.2279621458009
552761,202.2232925048115
552762,202.4079879186155
552763,202.1853493303754
552770,202.07319515345068
552777,201.68460673476093
552779,202.09202799716155
552783,202.42012578969363
552784,202.3630240675048
552787,202.3367694285185
552792,202.0157362906684
552796,201.9809299566046
552799,202.11291864897183
552801,202.42314051615045
552815,202.5051949872756
552817,202.86874608693407
552821,202.96191044801787
552828,202.65386161150056
552847,203.2146924110144
552852,203.2810617542369
552856,203.4849106364452
552859,203.39968883258163
552860,203.5628747917929
552862,203.46315272396453
552864,203.65935087771527
552871,203.5762099243556
552872,203.7245151981577
552878,203.9193788783913
552882,203.9578987837101
552897,204.3398420829762
552920,204.51292198852025
552924,204.45277578085185
552928,204.7308677329177
552931,206.7325623171269
552938,206.562085945956
552939,206.7765293772988
552945,206.7005941656951
552946,206.7094746603366
552965,206.63097590392977
552966,206.6214652129496
552969,206.423785326468
552975,206.4466967197501
552979,206.1732805224843
552980,206.1344119791436
552981,206.22146141496447
552984,206.13415409498475
552986,206.26136768119613
552992,206.3173571412124
552997,205.4795710274888
552998,205.5081763456364
552999,205.6067169538167
553002,205.9603237073282
553004,206.07307372714803
553008,206.21387346480407
553015,205.8118974599681
553017,205.8549225025751
553021,205.39884821415689
553022,205.4048543943057
553032,205.43718701896265
553033,205.3453021094981
553036,205.3973506849611
553037,205.06719380970856
553039,205.0975972960756
553044,204.9650026264609
553047,204.9924687409729
553048,205.06056529839543
553051,204.97531155136545
553052,204.90605662396564
553053,205.05802176513964
553054,205.0754704956915
553064,204.73547118873813
553067,204.8386537150373
553070,204.72490236493755
553078,204.1933545597021
553081,204.62363367781649
553087,204.7703634492616
553105,205.25624173522075
553108,205.0563199974828
553117,204.9657544236547
553118,204.99906463498164
553121,205.4091285261747
553140,205.1669491005105
553148,205.6660705761597
553154,205.6816657283168
553161,205.56055521352812
553188,206.28669657924272
553193,206.4872020094236
553208,206.66507973091143
553209,206.74095754923644
553215,206.4717188350265
553228,206.80584024591897
553235,206.82031700202285
553242,207.0105479533948
553323,208.061698263377
553334,208.46273662968107
553335,208.32365890521777
553338,208.2726614112996
553344,207.744385386664
553361,207.32693667611656
553368,207.49615392244112
553375,207.60380099838605
553376,207.6654394974916
553386,207.22218407899544
553387,206.9109887486562
553400,207.2576366030661
553402,207.02804907459483
553403,207.1425597886717
553409,206.97929216211247
553412,206.6565541677205
553419,206.55394832941897
553420,206.71951296443004
553421,206.58087591485904
553422,206.78476226383165
553423,206.6520300027444
553428,206.58471949984505
553439,206.3805917649952
553441,206.46356756130703
553446,206.2388936735977
553461,206.2557457462688
553464,205.82558588538345
553465,205.78928432049364
553478,205.8583639899184
553487,205.92929774516145
553491,206.2688584924309
553493,206.23197681000568
553496,206.12232297030545
553500,206.16590924304504
553503,206.0602910825529
553504,206.1491543729585
553507,206.161918406977
553511,206.40220735566592
553512,206.4273757389789
553520,206.53155291048603
553525,206.34993563987257
553526,206.4072597257345
553527,206.42777251455712
553533,206.67124208336668
553537,206.57697226107115
553539,206.64665069713053
553541,206.7850531366255
553558,206.5186823257972
553560,206.90460756625507
553564,206.88369355447583
553566,206.8100711137646
553574,206.83671812074743
553579,206.9385809826913
553594,207.1020373813972
553595,207.0294262888094
553630,207.3463448121545
553639,207.67526439669595
553640,207.6102094073239
553641,207.68656938247747
553648,207.69599866731048
553653,207.77638770940845
553667,207.8301134311613
553669,207.7047807136798
553671,207.71423011015827
553683,208.2487456648248
553685,208.1467430910328
553687,209.9109742536248
553689,210.00514136250297
553696,210.0343629747348
553698,210.267687838999
553704,210.2116676049529
553708,209.3551178402177
553714,209.9888551963128
553725,209.0928669448249
553745,208.6842790525656
553749,209.3202953887456
553753,209.34752868446648
553756,209.3042684058098
553764,209.1683462722846
553769,208.87725012059428
553789,208.50665554024903
553793,208.6012293010661
553795,208.6578641457522
553796,208.6072430788744
553798,208.5377300361928
553806,208.31241096654404
553808,208.4302033924389
553818,208.4697301347136
553821,208.054905558322
553823,207.9427021393744
553824,207.9051328607523
553825,208.06832021408667
553828,208.1269371436228
553829,208.0223335959712
553838,208.07306455999807
553848,207.8727080983616
553849,207.99343883008964
553851,207.748130262116
553862,207.47354697184687
553874,207.77806123857252
553875,207.9722333176812
553882,207.9267844064856
553883,207.74290669794345
553890,208.43682263979244
553900,208.4688036159024
553913,208.7998350100262
553928,208.7644372720496
553930,208.7654430134979
553936,209.22008311981764
553940,209.2149332712154
553947,208.9537183308014
553950,209.08223707750005
553962,209.45733722453303
553970,209.31615611669568
553976,209.42018702143497
553996,210.0439670745697
553997,209.6523078250186
554001,210.2618030886304
554008,211.8430658972065
554029,212.137094869174
554030,211.7523357424948
554032,211.34578608242907
554040,211.38134728567152
554052,211.22917356008784
554059,211.1455599923728
554079,210.9011033657204
554097,210.9391436278871
554109,210.75683766719663
554111,210.7938129801813
554121,210.590024364968
554124,210.3953925752912
554125,210.51636030089688
554127,210.622574777866
554146,210.37652337317115
554167,209.83463039634705
554181,209.8019408869137
554193,209.78919347386685
554202,209.31879238966715
554222,210.5935109356091
554246,210.39503332170105
554248,210.4772333063498
554253,210.5355790108286
554254,210.4311086227873
554272,210.71105096112137
554276,210.69436397239429
554277,210.76066742093653
554281,210.8599286525988
554282,210.6060925063545
554284,210.7994268338888
554285,210.7952822462392
554289,210.8104039382228
554294,210.8111563370622
554297,211.0642421394501
554310,211.00088951729225
554311,210.99966181584625
554318,211.14706525111944
554319,211.1672706300185
554328,211.15856824340312
554330,211.0781620428372
554331,211.2035826502892
554332,211.1141802193156
554335,211.20935819449696
554339,211.1248756613156
554341,211.59298159078315
554342,211.58333013663395
554358,211.3491223500488
554361,211.3725999929148
554367,211.75704850926832
554370,211.8653924174219
554371,211.80623760130285
554373,212.027249370264
554374,212.17029487311024
554383,212.05939100793955
554386,214.19366070055003
554387,214.2167983959121
554399,213.81745773941216
554401,214.23500887843613
554404,213.6691201726936
554407,213.871922404924
554423,213.35691178104187
554425,213.2230056646508
554428,213.4959991702408
554435,213.3054027341876
554444,213.4869067479977
554445,213.16388703860304
554446,213.0618955953528
554460,213.0919859285341
554464,212.6070754061323
554468,212.74670233567923
554470,212.6341116473027
554476,212.2979478955673
554479,212.4248766799248
554480,212.29011096447044
554487,212.88660700344363
554495,212.10113549835705
554509,212.33286213125257
554510,211.85901259508896
554518,211.8984223670038
554527,211.8124768029974
554533,212.06583946584115
554535,211.9730491749
554537,211.85504912257653
554539,211.75124330882844
554541,211.59869423556304
554544,211.61680895091425
554552,212.1788245321177
554554,212.2260047521332
554557,211.86539872286045
554566,211.56086027139045
554570,211.6682065151899
554574,212.51710154461097
554575,212.32438781240467
554576,212.38028763467364
554581,211.92099475933884
554584,211.9041202850699
554590,212.62895922257948
554593,212.60013052866623
554597,212.20682568747705
554600,212.2626132084347
554603,212.155802514739
554606,212.1584704676287
554607,213.00139521929464
554610,212.93249149848447
554613,212.9078438726761
554614,212.91588256230423
554615,212.98430180026816
554618,212.97777249327493
554622,212.4687285905412
554625,212.4526175972859
554627,212.6612997326906
554632,212.83213685442416
554633,213.12963956752915
554635,212.84084800134164
554638,213.3770741983872
554640,213.31617760989784
554641,213.2575538290075
554648,213.2037988668341
554654,213.17121285893063
554655,213.09729739629364
554657,213.1893120911957
554663,213.5825458159072
554676,213.3963899292021
554677,213.6446657982036
554678,213.43389317510568
554679,213.6337976563968
554680,213.6952019747803
554690,213.9288913995652
554692,213.7820462452944
554694,214.02495889384227
554696,214.014076610748
554703,216.091670825243
554705,216.4837490396453
554710,216.04920098417747
554714,216.5089346273166
554717,216.7639857368008
554720,216.71477977083336
554723,215.89362009929056
554725,215.72171931560945
554728,216.1576188540508
554731,216.28248699072327
554736,215.46971472660252
554737,215.63309487155465
554738,215.63482547509383
554741,215.87134343068075
554742,215.92518511040103
554745,215.8244701391404
554753,215.2780714845369
554755,215.76250054214543
554756,215.5156293405063
554758,215.5780775524865
554760,215.70934818932403
554761,215.66532733865165
554762,215.49215942011864
554764,215.22230077690264
554766,215.22551336150872
554768,214.95667494581065
554775,214.9216081602461
554779,214.8779391993827
554785,214.8836473922132
554786,214.73234704153683
554789,214.86622704129093
554791,214.6482976273257
554792,214.54221291827847
554795,214.6598112512091
554797,214.86802507455684
554806,214.476489887536
554808,214.2633290826417
554813,214.3729155424712
554816,214.1229971337184
554820,214.30472632526187
554821,214.4520750539205
554824,214.2695462993464
554838,214.55150714362668
554842,214.3756429982701
554843,214.94842100458652
554845,214.8221155728104
554849,215.4857937958956
554850,215.52330074746445
554853,214.83106846298955
554855,215.0066152354796
554856,214.8826013550645
554857,214.89560894092168
554862,215.21176950559905
554863,215.06741622077809
554864,215.14224620930807
554868,215.67471693197925
554872,215.6387070329896
554873,215.6920468860619
554886,215.8084156277261
554893,216.0247608722484
554894,216.35940821352776
554900,216.0719967856678
554904,216.0554740496549
554905,216.18580826699
554907,216.57247313670348
554921,218.6507925166731
554926,218.7134773469264
554934,219.00640641623824
554942,218.108471664986
554950,218.2762558618869
554953,218.5946153565868
554959,217.68208096088927
554961,217.87518655290705
554962,217.9006253516472
554963,217.9284521151312
554966,218.04459102607245
554972,218.0950322717096
554980,218.0659935956413
554983,217.56782651101727
554995,217.99184821310465
554997,218.0082091342076
555026,217.24263270575167
555031,217.3338450894859
555050,217.1682570005937
555056,216.9519627988368
555057,217.06033677663984
555061,216.89122136033572
555062,216.92430582500188
555064,217.08686335731304
555065,216.947549803071
555072,216.748419149754
555074,216.79344897932805
555076,216.52920485791583
555077,216.6543132630101
555080,216.4950125210731
555081,216.3119590023135
555091,216.6189874816353
555096,216.21560833459955
555098,216.302632415544
555107,216.60119805711025
555111,216.88199976574447
555132,216.8785314648468
555134,216.8909088083452
555135,216.834131630242
555144,217.13534750824303
555165,217.3226677766564
555181,217.40445950625983
555192,217.44628488893864
555193,217.5268191987432
555214,217.9797269590115
555223,217.76779579051936
555231,217.67092084332148
555248,218.15649387482568
555254,218.12988355301053
555256,218.5445586303752
555257,218.44727139468023
555260,218.4310698677609
555261,218.5267995818573
555274,218.23856155987983
555277,219.0374786800295
555279,218.9187399284029
555286,219.0956652776191
555288,220.53358539010355
555296,220.70557479265105
555317,220.44652142556416
555325,220.74252564297765
555354,220.1267498583824
555363,219.84034839428412
555365,219.9551665792335
555373,219.92658361099024
555381,219.89840851670863
555384,219.670615320389
555394,219.8385563132876
555423,219.3618084421687
555431,219.06404153633952
555434,219.1422850182234
555440,218.7573714613532
555447,219.00667241094868
555454,218.7256333091368
555470,218.7886692984732
555473,218.46929504026016
555480,218.64410721074788
555488,218.8807301111215
555492,218.4580921420493
555494,218.53671682842645
555496,218.3303556944471
555509,219.08944152732025
555512,219.27032698173423
555515,218.8893123450061
555532,219.4532247875457
555533,219.45962970038525
555535,219.4700381180021
555540,219.58559696528835
555541,219.475224352105
555560,219.80287482633705
555591,219.74876635309136
555612,219.9154598214228
555636,220.4585512100284
555651,220.7821843688484
555653,220.7115637512522
555661,220.7193788981557
555662,220.8005903675037
555664,220.51460519987864
555670,220.5464377895407
555674,220.85908148777764
555688,221.1873854574152
555695,222.3945575065732
555697,222.3308235716728
555698,222.4636884031427
555699,222.7421234466252
555701,222.4168085906798
555702,222.39103372934
555703,222.66988791437257
555706,222.25559368882256
555714,221.81191272645165
555716,221.71704589252096
555727,222.2189824867765
555728,222.1881579047979
555729,222.0767441051344
555730,222.21400312612263
555743,221.74230062244737
555754,221.8031345456688
555756,221.8825354983084
555761,221.1220160787664
555771,221.13389908679807
555781,221.604723195972
555802,220.9220871759825
555818,221.0588118545612
555823,220.7357483610416
555835,220.66842491325315
555838,220.5113765103467
555854,220.3633117395307
555870,219.94576806122683
555872,219.8123816917032
555903,219.750916946304
555907,219.79519850082693
555915,220.71414098656308
555924,220.1411355814085
555931,220.194180284356
555932,220.10991116425623
555933,220.3500384670312
555959,221.2154286666612
555970,221.1663121082248
555992,221.2382975727616
556004,221.6901569570825
556013,221.66947764832645
556019,222.05269542462145
556024,221.8470671767738
556027,222.03956907143032
556028,221.81855655579884
556037,222.01936402355287
556070,224.07336703614968
556086,224.02535106093603
556090,224.0433423177684
556093,223.99034780897296
556097,223.42903011524209
556108,223.77421708322
556109,223.8138697563908
556111,223.8407516452992
556118,223.19210433262984
556126,223.32989883281405
556133,223.0518900154329
556135,222.9153120743944
556137,222.8949425785392
556142,223.0224264519784
556143,222.9817580277364
556144,223.03919832553945
556146,222.95158472716423
556159,222.6827917824752
556160,222.80613087454444
556166,222.6551007325077
556179,222.2049128578253
556180,222.2537684285396
556182,222.08260496039173
556187,222.1457220971197
556223,221.4563812624329
556257,221.6984327664816
556308,223.13220537072232
556339,223.33714230286589
556341,223.3014343854909
556344,223.29691884145765
556364,223.51211670247048
556370,223.46849685847607
556374,223.4921104325175
556380,223.73780723059727
556386,223.86190620492587
556403,226.52737703549155
556404,226.66447660133363
556410,226.67317132106652
556412,226.483922824194
556416,226.64896701662528
556417,226.80385784097143
556425,226.1837081081152
556431,226.47860559336465
556450,226.19198479042777
556464,225.5978300824924
556507,224.7773333529672
556514,224.78143352226977
556515,224.745443690174
556525,224.7261136864481
556527,224.70821617751
556531,224.68236812904465
556534,224.7208173886152
556548,224.6405676062832
556559,224.0924415916784
556566,224.340922279362
556571,224.3861753342342
556578,224.72086219957103
556585,224.3085406248984
556595,223.95403373597043
556597,224.2237406037524
556603,225.0745767615501
556608,225.08889984059635
556612,225.15098154997992
556631,225.3960688113553
556635,225.1793458780644
556657,225.61740991832207
556660,225.50929364513425
556663,225.56762023549297
556671,225.0984254127348
556686,225.30466915105453
556688,225.18835603416227
556697,226.0795102923512
556704,225.8439821431814
556709,226.38066763217
556714,226.2196935345796
556715,226.3060275492533
556720,225.98936900224305
556724,225.8801256098517
556727,225.92025929154067
556735,226.55333435413988
556739,226.36597422175663
556744,226.7131204456667
556745,226.647846532844
556748,226.6464174005468
556753,226.8564092193913
556754,226.9019701280987
556756,226.685593107028
556761,228.9399789924233
556766,228.7920627839985
556769,228.77144817103823
556770,228.67636681197368
556772,228.8557150834955
556785,228.5844742358061
556792,228.5478651198056
556805,228.23537006104505
556807,228.38433075419667
556815,228.2828547925932
556833,227.97102154210987
556839,228.18661024472408
556846,228.051254482412
556850,227.7500902385053
556851,227.6832246785746
556859,227.45532598556272
556860,227.7760108489132
556863,227.6909562087149
556877,227.48552424107373
556878,227.19094377951
556890,227.1456495904448
556892,226.8449660682926
556893,226.8317603900202
556895,226.687918386996
556896,226.77467197542063
556903,226.9309169408172
556907,227.0025162503676
556908,227.09555312165887
556914,227.0976622925928
556917,227.09067470928093
556925,227.8076106379123
556926,227.7796758682008
556936,227.1402616058584
556937,227.41628585571289
556940,227.1982739557395
556945,227.9264380684845
556961,228.19636650218075
556984,227.9567129625381
556985,227.87186728187748
557000,228.0437037577601
557004,228.0611463542349
557010,228.3374289102225
557014,228.1979760891374
557016,228.22835527912332
557020,228.3551936195472
557026,228.41855788196293
557034,228.6762959325012
557036,228.91613462913685
557041,228.89730527395216
557045,228.7013611359245
557049,228.67767310589463
557052,229.009553429026
557058,229.2303526206196
557060,229.0082848707132
557061,229.0021556092112
557063,231.28435643639165
557064,231.27763523449792
557067,231.32789452872123
557070,231.7957782403736
557074,231.446759458648
557077,231.8220145362164
557081,231.5171358212069
557085,231.2000548032218
557087,231.09061218233325
557089,231.2356023041837
557099,231.053580423742
557103,231.01773553243424
557108,230.9470825434265
557114,231.00202572689724
557121,230.4545759445776
557123,230.605021930667
557127,230.7232256345759
557129,230.76908041446777
557134,230.55351447616272
557140,230.4290519116914
557141,230.5104039443124
557142,230.5601694913097
557143,230.38584206167047
557144,230.2321613073227
557145,230.32275994868783
557147,230.18120940102412
557149,230.19599722523543
557150,230.22639121690293
557154,229.7106097372784
557157,229.7926884684364
557166,230.32129619579868
557167,230.39014339446777
557171,229.69705968157515
557175,229.5731420197336
557179,229.69375454639376
557180,229.5858251033844
557188,229.8351991867451
557190,230.0903308650863
557199,229.38248551609496
557203,229.21589051704004
557204,229.489102288151
557205,229.36815951220663
557211,229.64017573718704
557212,229.15675950519744
557213,229.0692185632048
557214,229.09046752451133
557215,229.20353044323133
557217,229.39932471842425
557218,229.01562404109967
557219,229.15980460711853
557224,229.61648942928457
557225,229.66430140746948
557229,229.4923494665101
557232,229.50037467742484
557235,229.22579908482683
557238,229.0461233773522
557243,229.26260519545983
557245,229.10270295245684
557247,229.76748019535933
557251,229.8397915356023
557256,229.81043836674928
557258,229.35780548542343
557262,229.3587694411503
557267,229.4013496734083
557269,229.3430993497564
557270,229.46091867976108
557272,230.03234632331572
557274,230.17277449960508
557285,229.7961115175781
557291,229.5700512985355
557294,229.58779816486137
557296,229.6293699058413
557297,229.8184760821204
557324,230.3218845237495
557326,230.4131463519144
557327,230.30380511581737
557329,230.26565579256223
557330,230.1797157275223
557335,230.296240680203
557340,230.5719379577633
557341,230.5689608684577
557344,230.5127494468265
557348,230.5701994011719
557360,230.607566528298
557370,230.74745942963463
557373,231.1296852790855
557377,230.8919853804843
557380,230.82247602982213
557381,231.17631100338485
557382,231.0960454217308
557383,231.1588628247493
557386,231.0438799173728
557391,230.8804038022859
557392,231.3374475054448
557394,230.83918144171656
