object_tag,num_obj,Pr,vflag,RA,DEC,PLATE,FIBERID,MJD,rabsmag_NSA,Z,SFR,sSFR,BPTclass,HImass,u_r,g_r,u_r_err,g_r_err,cntr_01,dist_x,pang_x,ra_01,dec_01,ra,dec,w1mpro,w1sigmpro,w1snr,w2mpro,w2sigmpro,w2snr,w3mpro,w3sigmpro,w3snr,w4mpro,w4sigmpro,w4snr,W1-W2,W2-W3
527328.0,18.0,-0.247608990685368,1,241.16995283767696,11.041008346411086,2523,631,54572,-16.89712905883789,0.0168699491769075,-0.9259052276611328,-9.754317283630373,1.0,,1.4805803298950195,0.444976806640625,0.0924672671801666,0.0320828028181853,72055.0,1.034439,35.561012,241.16995284,11.041008346,241.1701231,11.0412421,14.928,0.033,33.3,14.686,0.057,19.0,12.33,0.415,2.6,8.941,,0.1,0.24200000000000088,2.356
527506.0,11.0,0.0091823112223808,1,240.4179347072832,13.577797930975333,2524,301,54568,-15.599186897277832,0.0105417128652334,-1.463228702545166,-9.593810081481934,1.0,,1.2246589660644531,0.3962650299072265,0.0844354834150639,0.0315878251483454,72073.0,0.256033,141.85296,240.41793471,13.577797931,240.4179799,13.577742,14.92,0.034,32.3,14.732,0.059,18.3,11.923,0.283,3.8,8.251,0.259,4.2,0.1880000000000006,2.8089999999999993
527962.0,17.0,0.1220020304100984,1,242.6932007429413,9.54132473472231,2526,107,54582,-16.47931480407715,0.0167973805218935,-0.9515326619148254,-9.263527870178224,1.0,,1.089951515197754,0.349517822265625,0.0684133498073503,0.0301278809493853,72165.0,0.585514,-179.429222,242.69320074,9.5413247347,242.6931991,9.5411621,14.852,0.137,7.9,14.613,0.05,21.6,11.33,0.167,6.5,8.686,0.412,2.6,0.23900000000000077,3.2829999999999995
528894.0,13.0,-0.0067078121428761,1,243.54492031258584,9.903437898442066,2529,351,54585,-15.90668773651123,0.0108373155817389,-1.1920312643051147,-9.405362129211426,1.0,8.58,1.2975397109985352,0.3833284378051758,0.109936913475651,0.0418053740832745,72374.0,1.951655,103.015851,243.54492031,9.9034378984,243.5454565,9.9033158,15.079,0.034,32.3,14.849,0.061,17.9,12.296,0.375,2.9,8.784,,1.0,0.23000000000000043,2.553000000000001
532859.0,19.0,-0.1627559638254503,1,143.64209443253884,13.005651038947748,2580,263,54092,-16.75315284729004,0.010182230733335,,,,,1.5150384902954102,0.4906787872314453,0.0597861807776945,0.0302229534335783,72988.0,0.270358,-46.850175,143.64209443,13.005651039,143.6420382,13.0057024,14.056,0.04,27.3,14.018,0.059,18.5,11.078,0.223,4.9,8.052,,0.2,0.03799999999999848,2.9400000000000013
533254.0,19.0,0.3009261426791987,1,147.91883665554812,14.038289205164036,2582,25,54139,-16.948694229125977,0.0096201440319418,-0.7847381830215454,-9.42424201965332,1.0,8.77,1.104450225830078,0.3183536529541015,0.05748632542943,0.0281063202778689,73055.0,2.401184,82.063499,147.91883666,14.038289205,147.9195176,14.0383813,14.43,0.036,30.4,14.245,0.054,20.2,11.709,0.278,3.9,7.91,,1.4,0.1850000000000005,2.5359999999999996
533474.0,19.0,-0.3197786075511236,1,146.67052742079318,14.197770462571734,2582,470,54139,-16.785722732543945,0.0124505087733268,-1.3789939880371094,-10.049043655395508,1.0,9.34,1.429462432861328,0.41729736328125,0.0776060939901128,0.0313283387893921,73083.0,0.707995,87.570248,146.67052742,14.197770463,146.6707301,14.1977788,14.639,0.036,30.2,14.588,0.07,15.5,11.89,,1.0,8.478,,0.1,0.051000000000000156,2.6979999999999986
535593.0,6.0,-0.3632537222588682,1,153.55453594856567,15.861726850281917,2588,503,54174,-16.145902633666992,0.0099015533924102,-1.337999939918518,-9.635642051696776,1.0,8.81,1.134782791137695,0.3147916793823242,0.0913300276077411,0.0325562385439851,73409.0,0.321688,-75.780396,153.55453595,15.86172685,153.5544459,15.8617488,14.904,0.035,31.3,14.799,0.064,17.0,12.181,,1.2,8.65,,1.2,0.10500000000000043,2.6180000000000003
535699.0,8.0,-0.635528216059207,1,155.86900722580577,16.196725100192335,2589,42,54174,-16.66196060180664,0.0110756708309054,-1.4500000476837158,-9.161011695861816,2.0,8.7,0.9123849868774414,0.2667198181152344,0.063476085356348,0.0314291585548615,73419.0,3.513141,-120.5072,155.86900723,16.1967251,155.8681317,16.1962297,14.854,0.034,32.1,14.739,0.067,16.3,12.489,,-0.6,8.806,,-0.3,0.11499999999999844,2.25
536820.0,4.0,0.0843746678699387,1,157.59315023313158,15.2550740650494,2592,184,54178,-16.85983657836914,0.0190286003053188,-1.6925764083862305,-10.63396167755127,-1.0,,1.735504150390625,0.7558422088623047,,0.218828821572632,73556.0,0.988796,-104.735863,157.59315023,15.255074065,157.5928749,15.2550042,15.15,0.037,29.0,14.906,0.071,15.3,11.886,,1.9,9.16,,-0.7,0.24399999999999977,3.0200000000000014
537761.0,6.0,0.5204863463573735,1,180.585578559612,17.79529594295123,2595,478,54207,-16.589771270751953,0.0166850388050079,-1.1756621599197388,-9.487959861755373,1.0,,1.2267427444458008,0.3397655487060547,0.0847722977593664,0.040570774909135,73734.0,0.525452,31.34442,180.58557856,17.795295943,180.5856583,17.7954206,15.122,0.035,30.7,14.942,0.072,15.1,11.969,,1.3,8.436,,1.7,0.17999999999999972,2.9730000000000008
539773.0,19.0,0.4083562247594692,1,195.3735546681181,16.57259272257046,2602,3,54149,-16.59059715270996,0.0089007029309868,-1.0297871828079224,-9.427613258361816,1.0,9.15,1.041269302368164,0.3141098022460937,0.1430007097406809,0.0304960070509843,73995.0,2.388454,-68.822678,195.37355467,16.572592723,195.3729092,16.5728324,14.867,0.038,28.9,14.714,0.07,15.6,12.212,0.389,2.8,8.039,,1.5,0.15300000000000047,2.5020000000000007
540235.0,4.0,-0.9828077386662064,1,195.2836134716442,17.77063845170746,2603,352,54479,-16.500328063964844,0.0187624413520097,-0.5947673320770264,-8.709436416625977,2.0,,0.9018659591674804,0.2149829864501953,0.0696181760025037,0.0321808330935775,74086.0,0.122851,172.740324,195.28361347,17.770638452,195.283618,17.7706046,15.178,0.035,31.2,14.955,0.072,15.0,10.913,0.122,8.9,7.4,0.134,8.1,0.22300000000000075,4.042
540353.0,10.0,0.3278108970272812,1,196.84586066024443,17.79103195215916,2603,547,54479,-16.630390167236328,0.0098285470157861,-1.345034122467041,-9.966266632080078,2.0,8.94,1.2876644134521484,0.4124088287353515,0.0659756940795008,0.0373651816349095,74105.0,1.624779,75.520324,196.84586066,17.791031952,196.8463196,17.7911448,14.892,0.031,34.7,14.738,0.06,18.0,12.0,,1.5,8.561,,0.7,0.15399999999999991,2.7379999999999995
544930.0,13.0,-0.442420523889686,1,197.5035146248984,18.925003481014684,2618,290,54506,-15.350369453430176,0.0080171646550297,-1.4751663208007812,-9.523843765258787,1.0,8.41,1.2427253723144531,0.4126777648925781,0.1106051187032541,0.0291306570719197,74798.0,0.39519,-73.423103,197.50351462,18.925003481,197.5034034,18.9250348,14.89,0.034,32.3,14.815,0.066,16.3,12.501,0.511,2.1,8.932,,-0.5,0.07500000000000107,2.314
549089.0,4.0,0.808079926064239,1,202.1355426854768,20.961969068956783,2653,267,54230,-16.875959396362305,0.0199842806905508,-0.9934722185134888,-9.664011001586914,1.0,,1.4505109786987305,0.3497486114501953,0.1053391683605881,0.0334229917028348,75616.0,0.424513,-75.195534,202.13554269,20.961969069,202.1354206,20.9619992,15.25,0.037,29.1,15.137,0.081,13.4,12.579,0.438,2.5,8.998,,0.3,0.11299999999999955,2.558
549101.0,12.0,-0.2840655800301805,1,201.6148529361196,21.36166301775197,2653,303,54230,-16.848342895507812,0.0193197503685951,-0.9212782979011536,-9.294352531433104,1.0,,1.1284246444702148,0.3131217956542969,0.0669163650704419,0.0311811974014831,75619.0,0.24535,128.383666,201.61485294,21.361663018,201.6149103,21.3616207,14.973,0.032,34.1,14.891,0.068,15.9,11.568,0.204,5.3,8.842,0.458,2.4,0.08200000000000074,3.3230000000000004
551411.0,6.0,-0.489141772831415,1,193.97568367618896,23.8022541517844,2661,23,54505,-16.965375900268555,0.0190145466476678,-1.112202286720276,-9.972063064575195,1.0,9.11,1.5861101150512695,0.5348262786865234,0.1570639513782305,0.0356229599263749,76031.0,2.200721,16.693338,193.97568368,23.802254152,193.9758756,23.8028397,14.983,0.032,34.1,14.964,0.068,16.0,12.044,0.341,3.2,8.864,,0.2,0.019000000000000128,2.92
551608.0,15.0,-0.5143896212614566,1,192.71666648806905,25.259150063584062,2661,475,54505,-16.86921501159668,0.0145469354465603,-1.203703761100769,-9.859400749206545,1.0,8.7,1.3810720443725586,0.3837242126464844,0.1062159990581027,0.0442284831351576,76066.0,0.106452,-134.330976,192.71666649,25.259150064,192.7166431,25.2591294,14.774,0.03,36.4,14.748,0.056,19.4,12.181,0.356,3.0,8.861,,-0.7,0.0259999999999998,2.567
554318.0,24.0,0.2897985794149242,1,211.14706525111944,17.118404254354385,2744,528,54272,-16.763404846191406,0.0161832254379987,-1.3413857221603394,-10.237295150756836,1.0,,1.83270263671875,0.5844211578369141,0.0693996777810843,0.0288676344921942,76570.0,0.197942,2.140525,211.14706525,17.118404254,211.1470674,17.1184592,14.259,0.028,39.1,14.264,0.041,26.7,11.176,0.11,9.9,8.554,0.247,4.4,-0.004999999999999005,3.087999999999999
554593.0,23.0,-0.116241611958945,1,212.60013052866623,16.183713308542465,2745,415,54231,-16.78567123413086,0.0079711768776178,-1.6909524202346802,-10.318964958190918,1.0,9.31,1.0830106735229492,0.326211929321289,0.067553733486626,0.02962625112888,76631.0,2.401596,178.591757,212.60013053,16.183713309,212.6001476,16.1830464,14.397,0.029,37.0,14.302,0.041,26.4,11.386,0.132,8.2,9.265,0.504,2.2,0.09500000000000064,2.9160000000000004
554742.0,4.0,0.688862841848602,1,215.92518511040103,14.775983121937957,2746,106,54232,-15.649740219116213,0.0081774471327662,-1.452201247215271,-9.321855545043944,1.0,,1.1741886138916016,0.366551399230957,0.0759368170256912,0.0301244997250356,76679.0,1.573554,113.361275,215.92518511,14.775983122,215.9256001,14.7758098,15.3,0.035,31.0,15.008,0.064,17.1,12.255,,1.6,9.29,0.48,2.3,0.2920000000000016,2.7529999999999983
557099.0,14.0,0.3427192210164165,1,231.053580423742,11.693852130664704,2753,88,54234,-16.61371421813965,0.0095075238496065,-0.7833834886550903,-8.949206352233887,1.0,9.27,1.0114355087280271,0.1822357177734375,0.0606869538157118,0.0300688160723342,77028.0,1.051209,-172.848324,231.05358042,11.693852131,231.0535433,11.6935624,14.872,0.035,31.4,14.657,0.057,18.9,12.71,0.394,2.8,8.933,,0.9,0.21499999999999986,1.9469999999999992
557380.0,5.0,-0.1766980140773221,1,230.82247602982213,12.700865237426372,2753,558,54234,-16.97353172302246,0.0222142543643713,-1.208315372467041,-10.293585777282717,1.0,,2.058048248291016,0.5843486785888672,0.1528780466485976,0.0399902411776212,77105.0,0.138053,-25.672101,230.82247603,12.700865237,230.822459,12.7008998,14.942,0.033,32.5,15.062,0.077,14.2,12.307,0.276,3.9,9.362,,-1.4,-0.11999999999999922,2.754999999999999
557510.0,11.0,-0.5776308006981998,1,233.3812300245241,11.745801489074369,2754,157,54240,-16.13694953918457,0.0155863156542181,-1.329875111579895,-9.843165397644045,1.0,,1.531259536743164,0.5051898956298828,0.0957224263545237,0.0300789075532829,77138.0,0.254687,-112.776957,233.38123002,11.745801489,233.3811634,11.7457741,14.702,0.03,35.7,14.827,0.065,16.7,11.238,0.109,9.9,8.644,,1.9,-0.125,3.5890000000000004
558932.0,22.0,-0.1751359220737286,1,212.5813220697993,17.491131954404977,2758,220,54523,-16.449377059936523,0.0144381495192646,-1.646511435508728,-10.25890827178955,1.0,,1.6542415618896484,0.507354736328125,0.094678133526896,0.0304880729236802,77351.0,0.194841,-24.763777,212.58132207,17.491131954,212.5812983,17.4911811,14.57,0.029,37.3,14.432,0.045,24.2,11.729,0.184,5.9,8.678,0.328,3.3,0.1379999999999999,2.703000000000001
559082.0,4.0,-0.9010077966155003,1,213.1403784599935,18.500359894614704,2758,500,54523,-14.94284725189209,0.0073829726316034,-1.4102762937545776,-8.349388122558594,1.0,8.25,0.9719791412353516,0.1736650466918945,0.0646556279350581,0.0308178395712726,77374.0,1.791032,151.858115,213.14037846,18.500359895,213.1406259,18.4999212,15.391,0.036,30.2,15.067,0.066,16.4,11.603,0.168,6.5,8.323,0.215,5.1,0.32399999999999984,3.4640000000000004
559213.0,20.0,0.3341135240586471,1,215.53993655199545,16.545321357064847,2759,81,54534,-15.789051055908203,0.0078141847625374,-0.999848484992981,-9.105270385742188,1.0,8.59,1.0822668075561523,0.2768163681030273,0.2306812668101571,0.0310579640515084,77389.0,2.157492,-22.808021,215.53993655,16.545321357,215.5396942,16.5458738,14.754,0.03,35.7,14.599,0.053,20.5,12.037,0.246,4.4,8.672,,1.7,0.15499999999999936,2.5619999999999994
561721.0,6.0,0.3931456754517634,1,227.0452837698897,16.090752282430575,2765,509,54535,-16.82002067565918,0.0244430918246507,-2.130786895751953,-11.305604934692385,2.0,,2.362865447998047,0.7016220092773438,0.1773869304485966,0.0328542206562928,77648.0,0.092798,118.709261,227.04528377,16.090752282,227.0453073,16.0907399,14.978,0.031,35.1,14.893,0.058,18.6,12.491,,1.1,9.368,,0.0,0.08499999999999908,2.402000000000001
562162.0,10.0,0.391459351276026,1,231.3375136255229,14.0102966777201,2767,93,54243,-16.98780632019043,0.0221545323729515,-0.692440927028656,-9.547405242919922,1.0,,1.3741836547851562,0.4747848510742187,0.0771203607328334,0.0399839308686065,77721.0,0.109512,-137.638792,231.33751363,14.010296678,231.3374925,14.0102742,14.927,0.033,32.7,14.751,0.061,17.8,11.067,0.087,12.4,7.83,0.128,8.5,0.17600000000000016,3.6839999999999993
562387.0,21.0,-0.0649157635591927,1,230.7106072746778,15.021697295084376,2767,498,54243,-16.63460350036621,0.0240394752472639,-0.7361595630645752,-9.873204231262209,1.0,,2.0588808059692383,0.6727056503295898,0.1165601014441393,0.0323791635514928,77763.0,0.07117,-63.228032,230.71060727,15.021697295,230.710589,15.0217062,14.709,0.03,36.4,14.615,0.056,19.4,11.003,0.104,10.4,8.142,0.162,6.7,0.09399999999999942,3.612
562505.0,25.0,0.123135066846231,1,233.69418443227016,12.447239785130376,2768,88,54265,-15.88392448425293,0.0090078916400671,-1.2247967720031738,-9.262394905090332,1.0,8.67,0.9463529586791992,0.2568111419677734,0.0571348684486348,0.028258273337182,77793.0,0.037488,156.994325,233.69418443,12.447239785,233.6941886,12.4472302,14.575,0.032,34.3,14.462,0.053,20.6,11.982,0.255,4.3,8.341,,1.7,0.11299999999999955,2.4800000000000004
563419.0,25.0,0.5780491899462006,1,209.35617570364104,21.3893869684382,2770,498,54510,-16.675424575805664,0.0095499008893966,-1.2115720510482788,-9.90635871887207,1.0,9.22,1.2919540405273438,0.3863868713378906,0.0617021637159414,0.0303160518570578,77910.0,2.74119,-176.957534,209.3561757,21.389386968,209.3561323,21.3886266,14.031,0.039,27.9,13.941,0.048,22.7,11.259,0.151,7.2,8.704,,0.5,0.08999999999999986,2.6820000000000004
563648.0,20.0,-0.0140331739856032,1,210.06627280546408,20.24954245123077,2771,309,54527,-16.966236114501953,0.0225212145596742,-0.9120056629180908,-9.763311386108398,1.0,,1.618281364440918,0.5003700256347656,0.0977863569763434,0.0313679251319112,77936.0,1.022011,127.583644,210.06627281,20.249542451,210.0665126,20.2493693,14.742,0.03,36.7,14.488,0.045,24.0,11.102,0.096,11.3,9.405,0.512,2.1,0.25400000000000134,3.3859999999999992
567322.0,23.0,0.2132153885103211,1,235.06592139185287,14.80828885668413,2782,21,54592,-16.5904541015625,0.0102207288146018,-1.3090591430664062,-9.723333358764648,1.0,8.7,1.0693140029907229,0.4005565643310547,0.0708822910988517,0.0368525342694604,78330.0,0.874569,-18.153845,235.06592139,14.808288857,235.0658431,14.8085197,14.548,0.031,34.7,14.307,0.046,23.5,12.282,0.286,3.8,8.816,,1.4,0.24099999999999966,2.0250000000000004
567820.0,5.0,-0.0112359559672483,1,207.21840521583349,23.37627568279485,2783,351,54524,-16.749958038330078,0.0187180824577808,,,,,1.4474115371704102,0.4444503784179687,0.246294291463947,0.037975262923645,78432.0,1.98676,116.515694,207.21840522,23.376275683,207.2189432,23.3760293,15.235,0.035,30.6,15.044,0.069,15.8,12.536,0.426,2.5,8.819,0.361,3.0,0.19099999999999895,2.508000000000001
571838.0,25.0,0.2393330677592234,1,235.40107784358133,16.034115545644802,2795,12,54563,-16.951927185058594,0.0156478751450777,-0.3724501729011535,-8.364431381225586,1.0,8.98,0.5894279479980469,0.048318862915039,0.057522227827153,0.0292598360130329,78890.0,0.572964,100.442002,235.40107784,16.034115546,235.4012407,16.0340867,14.648,0.029,37.1,14.086,0.04,27.0,10.241,0.049,22.4,6.756,0.057,19.2,0.5619999999999994,3.8450000000000006
571923.0,4.0,-0.9794151722436176,1,233.7870387629316,16.87043849103981,2795,236,54563,-16.062299728393555,0.0066414959728717,-1.71419358253479,-9.909443855285645,1.0,8.61,1.5348024368286133,0.3749523162841797,0.1219055902215912,0.0320471038803117,78912.0,2.951462,-19.18689,233.78703876,16.870438491,233.7867572,16.8712128,15.148,0.034,31.9,14.963,0.06,18.0,12.755,0.396,2.7,9.373,,0.2,0.1850000000000005,2.2079999999999984
572613.0,5.0,-0.8917378708839423,1,185.81890205946823,4.836147237249384,2880,230,54509,-16.552749633789062,0.0178449787199497,-0.8113150596618652,-9.576459884643556,1.0,9.2,0.6556911468505859,-0.1157131195068359,0.0620792111786733,0.0289469501600606,78958.0,0.439163,-160.006221,185.81890206,4.8361472372,185.8188602,4.8360326,15.63,0.048,22.8,14.812,0.082,13.3,10.261,0.083,13.1,7.079,0.137,7.9,0.8180000000000014,4.551
573019.0,6.0,0.1004365200125741,1,174.7981500623948,60.5124546618533,2881,414,54502,-15.92679214477539,0.0116964904591441,-1.9033929109573364,-10.619623184204102,1.0,,1.554338455200195,0.4335718154907226,0.1068389417068679,0.0579105021737399,79003.0,0.564835,-13.694532,174.79815006,60.512454662,174.7980746,60.5126071,15.128,0.033,32.5,15.085,0.071,15.2,11.475,0.165,6.6,8.524,0.303,3.6,0.04299999999999926,3.610000000000001
573050.0,19.0,0.3280176396672108,1,175.3236580598923,59.95814452030132,2881,488,54502,-16.415538787841797,0.0130138210952281,-2.2448410987854004,-11.108646392822266,1.0,,1.4114875793457031,0.4226808547973633,0.242450223394287,0.0317719626126913,79005.0,0.189018,35.056672,175.32365806,59.95814452,175.3237183,59.9581875,14.625,0.03,36.8,14.565,0.047,22.9,11.893,0.193,5.6,8.533,,1.8,0.0600000000000005,2.671999999999999
573054.0,20.0,0.5727925715822588,1,175.1697447540179,59.81395080420402,2881,494,54502,-16.728782653808594,0.0118193924427032,-2.5377299785614014,-11.463223457336426,-1.0,,2.0746383666992188,0.6575489044189453,0.0950850133423266,0.0285822255388636,79006.0,1.776433,43.943694,175.16974475,59.813950804,175.1704258,59.8143061,14.223,0.051,21.4,14.244,0.062,17.4,12.325,,0.4,8.25,,1.0,-0.02099999999999902,1.9190000000000005
573123.0,4.0,0.1818227732281692,1,166.02570175015484,62.72615064077602,2882,19,54498,-15.992156982421877,0.0161278862506151,-1.5048295259475708,-9.742484092712402,1.0,,1.2434206008911133,0.3875980377197265,0.0698358039094852,0.0335414710530003,79014.0,0.162277,159.934423,166.02570175,62.726150641,166.0257355,62.7261083,15.221,0.033,33.2,15.255,0.067,16.2,12.501,0.366,3.0,9.324,,-0.2,-0.034000000000000696,2.7540000000000013
573141.0,22.0,0.4327356065551676,1,165.49467622270816,62.88166793842804,2882,70,54498,-16.133390426635742,0.0155677078291773,-3.0517680644989014,-11.728854179382324,2.0,,0.9866342544555664,0.4081935882568359,0.1569539755810757,0.0775048708903808,79020.0,3.75714,-102.046792,165.49467622,62.881667938,165.4924371,62.8814501,15.022,0.031,35.0,14.382,0.043,25.3,11.761,0.217,5.0,8.389,0.265,4.1,0.6400000000000006,2.6210000000000004
573193.0,20.0,-0.3683238593936202,1,161.4102927840412,63.31546415975667,2882,274,54498,-16.835651397705078,0.0159519333392381,-1.0713286399841309,-9.657488822937012,1.0,,1.1414308547973633,0.3584556579589844,0.1233465225624598,0.0319651367009861,79037.0,0.170151,-59.286071,161.41029278,63.31546416,161.4102023,63.3154883,14.831,0.031,35.2,14.673,0.049,22.3,11.774,0.195,5.6,9.271,0.542,2.0,0.15799999999999947,2.899000000000001
575140.0,19.0,0.0305553005053028,1,236.606921336396,4.427388644887714,2950,163,54559,-16.94144630432129,0.0109895030036568,-0.7243404388427734,-9.435093879699709,1.0,9.41,0.91363525390625,0.2851371765136719,0.2804572193741181,0.0332508481767911,79254.0,0.947651,-69.832433,236.60692134,4.4273886449,236.6066735,4.4274794,14.584,0.031,35.6,14.451,0.055,19.9,11.993,0.353,3.1,9.011,0.53,2.0,0.13299999999999912,2.458
576634.0,15.0,0.1000017421028942,1,235.1220193878744,0.910295579261906,2955,138,54562,-16.456817626953125,0.011724017560482,-2.4582839012146,-11.280797004699709,1.0,8.75,1.31463623046875,0.3943862915039062,0.0797935816589262,0.0379996336789379,79392.0,2.624262,4.690107,235.12201939,0.91029557926,235.122079,0.9110221,15.048,0.04,26.9,14.924,0.077,14.2,12.464,,-0.1,8.791,,-0.5,0.12400000000000055,2.459999999999999
576874.0,4.0,0.8652574702763093,1,150.13386191344838,45.64649585689509,2956,19,54525,-15.756933212280272,0.0121897924691438,-0.9993455410003662,-8.680598258972168,1.0,,0.739100456237793,0.1916437149047851,0.1349133439674022,0.0485763946309731,79422.0,0.62619,84.078981,150.13386191,45.646495857,150.1341094,45.6465138,15.337,0.039,28.0,15.254,0.084,12.9,11.968,,1.5,9.104,0.516,2.1,0.08300000000000018,3.2859999999999996
576885.0,9.0,-0.1875621614877707,1,150.276059041168,45.80753554737076,2956,38,54525,-16.371726989746094,0.0116634108126163,-0.8161455988883972,-8.77100944519043,1.0,,0.8139801025390625,0.2119045257568359,0.0680919276141448,0.0288485636703304,79426.0,1.784132,-66.027965,150.27605904,45.807535547,150.2754094,45.8077369,15.138,0.036,29.9,14.857,0.065,16.6,12.083,,1.1,8.419,0.285,3.8,0.2810000000000006,2.773999999999999
576927.0,19.0,-0.408760974731333,1,149.27947780689365,46.079917922708965,2956,159,54525,-16.901409149169922,0.0120370322838425,-0.9441106915473938,-9.784366607666016,1.0,,1.3174095153808594,0.4385623931884765,0.0890751494746502,0.0352796685181226,79438.0,2.825736,-179.067943,149.27947781,46.079917923,149.2794594,46.0791331,14.874,0.047,23.3,14.885,0.078,14.0,11.997,0.333,3.3,8.583,,0.2,-0.010999999999999233,2.888
577133.0,6.0,0.5564552413096866,1,151.21729639231268,31.880537807203165,2958,33,54552,-16.54375648498535,0.0149780306965112,3.875000476837158,,1.0,,1.097559928894043,0.2788124084472656,0.4127290540011755,0.3923926154588036,79509.0,0.339477,-49.937659,151.21729639,31.880537807,151.2172114,31.8805985,14.892,0.033,32.5,14.856,0.066,16.5,12.343,0.425,2.6,8.249,,1.6,0.03599999999999959,2.513
577966.0,22.0,0.0142008859897641,1,246.6341321771692,18.272725007243647,2970,101,54589,-16.418466567993164,0.0078852828592062,-1.386041522026062,-10.079591751098633,1.0,,1.519099235534668,0.5650882720947266,0.1070196612697615,0.0325384371944334,79620.0,1.915649,-12.509207,246.63413218,18.272725007,246.6340108,18.2732445,14.45,0.044,24.4,14.355,0.059,18.4,11.602,0.227,4.8,8.016,,1.5,0.09499999999999886,2.753
580634.0,20.0,0.42714720689577,1,151.3979292783798,0.7366118282863899,3829,832,55300,-16.482852935791016,0.0636128932237625,,,,,1.7690610885620115,0.6496915817260742,0.3412864049767275,0.077221905843022,79840.0,0.131836,-72.238111,151.39792928,0.73661182829,151.3978944,0.736623,15.056,0.036,30.6,13.81,0.037,29.5,11.654,0.23,4.7,8.519,0.32,3.4,1.2459999999999987,2.1560000000000006
580768.0,5.0,-0.463203719523816,1,210.07393207357487,35.382208844778496,3854,366,55247,-15.622953414916992,0.0561879314482212,,,,,0.5089149475097656,0.556666374206543,0.7118046243335941,0.2653738117779805,79853.0,2.338394,-53.215552,210.07393207,35.382208845,210.073294,35.3825978,15.19,0.035,31.2,15.151,0.069,15.8,12.664,,0.3,9.079,,0.5,0.0389999999999997,2.487
581010.0,27.0,0.5238378670260684,1,237.2571984686577,27.60993765527161,3946,702,55659,-16.96805191040039,0.0073890364728868,,,,,1.3637781143188477,0.4001693725585937,0.0887233398976608,0.0679408314337741,79881.0,0.54288,-87.930812,237.25719847,27.609937655,237.2570284,27.6099431,13.109,0.024,45.0,13.037,0.026,41.2,10.054,0.038,28.2,7.485,0.089,12.2,0.07199999999999918,2.9830000000000005
592255.0,19.0,0.0569242183230031,1,170.16808305517188,43.02227573560498,4686,780,56013,-16.59674072265625,0.0100199934095144,,,,,1.2333192825317385,0.3807411193847656,0.1137124625381878,0.0361625892000561,80191.0,1.53326,-50.768673,170.16808306,43.022275736,170.1676318,43.0225451,14.697,0.038,28.5,14.589,0.059,18.4,12.269,0.367,3.0,8.431,,0.7,0.10799999999999876,2.3200000000000003
592496.0,4.0,0.2951642134278262,1,227.92233950893203,32.6430935267932,4720,303,55691,-16.98957633972168,0.0076124393381178,,,,,1.137709617614746,0.4097213745117187,0.0719271550742978,0.0294523092282548,80221.0,3.679128,-91.604801,227.92233951,32.643093527,227.9211263,32.6430649,15.518,0.041,26.6,15.538,0.086,12.6,12.024,,1.9,8.972,,0.7,-0.019999999999999574,3.514000000000001
598840.0,20.0,0.4448555508506508,1,134.12269098338675,23.41740932589585,5178,68,56246,-15.91873264312744,0.0676971822977066,,,,,0.9944276809692384,-0.0101957321166992,0.5266083494366648,0.1634665795822398,80574.0,0.334711,-31.2638,134.12269098,23.417409326,134.1226384,23.4174888,14.788,0.034,32.1,13.35,0.031,35.5,10.152,0.065,16.6,8.423,0.336,3.2,1.4380000000000006,3.1980000000000004
599517.0,4.0,-0.4457925718356691,1,146.20398020526488,11.830807526230366,5318,206,55983,-12.141114234924316,0.0117414183914661,,,,,3.0422239303588867,0.6577863693237305,1.7461710966642183,0.0908715576048436,80648.0,1.581461,-63.854807,146.20398021,11.830807526,146.2035773,11.8310011,16.062,0.061,17.8,14.916,0.072,15.1,12.504,,0.0,8.982,0.497,2.2,1.1460000000000008,2.412000000000001
601074.0,22.0,0.4544572735717095,1,212.23617235693143,18.34864682818627,5454,627,56015,-16.82152557373047,0.0379182696342468,,,,,2.724584579467773,0.8540573120117188,4.173035281257169,0.0870080424135787,80801.0,4.679138,-111.124303,212.23617236,18.348646828,212.234895,18.3481784,14.906,0.031,34.7,14.431,0.046,23.7,10.487,0.065,16.7,8.251,0.237,4.6,0.4750000000000014,3.943999999999999
601190.0,25.0,0.1346260853431893,1,218.34163952165505,15.739296474549835,5466,799,56033,-11.348844528198242,0.0203176010400056,,,,,1.2508783340454102,0.9269189834594728,,,80812.0,0.148555,84.541355,218.34163952,15.739296475,218.3416822,15.7393004,12.89,0.024,46.1,12.935,0.026,41.5,12.767,0.459,2.4,8.851,,0.8,-0.04499999999999993,0.16800000000000104
601214.0,14.0,0.2892817656619911,1,218.90795514300265,13.164503761155364,5468,654,56014,-16.041337966918945,0.0062198010273277,,,,,0.7723150253295898,0.1852579116821289,0.1752906085245785,0.1685589301694776,80814.0,3.614019,111.483497,218.90795514,13.164503761,218.9089145,13.1641361,15.004,0.033,33.1,14.707,0.057,19.2,11.697,0.213,5.1,8.017,0.186,5.8,0.2969999999999988,3.0100000000000016
