object_tag,PLATE,FIBERID,MJD,MPA_tag
192632,441,91,51868,92805
2418628,2512,561,53877,843446
192657,441,492,51868,93083
194149,445,223,51873,94860
195255,437,232,51869,90308
193718,433,190,51873,88744
193071,451,213,51908,97916
195687,449,356,51900,97006
195689,449,263,51900,96937
193843,437,260,51876,90680
194561,452,542,51911,98499
192697,443,105,51873,93779
192395,435,81,51882,89394
39305,309,247,51994,27373
40726,281,221,51614,8782
194167,445,165,51873,94814
194445,450,549,51908,97690
194567,452,568,51911,98510
193835,435,528,51882,89628
537146,814,165,52443,258516
506868,627,30,52144,176428
538364,813,590,52354,257979
228844,487,585,51943,112190
234293,448,361,51900,96505
229366,496,344,51988,116294
229569,499,384,51988,117669
234336,483,385,51942,110343
231232,442,441,51882,93540
229239,493,631,51957,114996
229457,497,399,51989,116769
230833,436,258,51883,89883
231788,488,580,51914,112678
235095,496,402,51988,116336
231370,446,523,51899,95612
235270,499,538,51988,117797
233536,1733,26,53047,598343
233704,434,353,51885,89195
232345,498,457,51984,117236
232359,498,515,51984,117285
232190,495,584,51988,115980
232347,498,454,51984,117234
232093,493,506,51957,114901
232111,494,421,51915,115358
217193,625,286,52145,175665
217208,624,483,52377,175329
219969,606,640,52365,166963
558311,775,348,52295,240415
557730,812,411,52352,257411
557770,812,74,52352,257166
558610,781,452,52373,243375
56336,297,339,51959,19594
558847,786,504,52319,245571
558623,781,571,52373,243444
558359,776,403,52319,240891
559398,812,562,52352,257517
559370,796,616,52401,250189
559371,796,15,52401,249836
558751,784,573,52327,244770
560055,310,333,51990,27846
57138,311,569,51665,28530
560020,309,572,51994,27578
484509,599,23,52317,163379
476891,278,2,51900,6533
476528,273,127,51957,4203
476651,274,12,51913,4576
476658,274,15,51913,4578
477363,271,25,51883,3119
426425,507,258,52353,121281
477802,286,197,51999,12570
426975,514,13,51994,124602
455361,576,69,52325,151697
478817,283,496,51959,10266
478367,273,516,51957,4473
528400,847,380,52426,271913
478673,276,639,51909,6062
484447,598,151,52316,163049
484695,603,270,52056,165426
484347,596,197,52370,162275
526826,848,466,52669,272457
528950,855,603,52375,275953
455251,575,109,52319,151221
530004,616,57,52442,171064
530715,976,367,52413,328074
457576,571,316,52286,149733
527380,856,454,52339,276349
527355,855,629,52375,275972
455703,835,200,52326,265885
458197,580,276,52368,153877
527705,836,366,52376,266455
458771,843,175,52378,269805
459590,567,518,52252,148151
428448,510,639,52381,123054
528552,849,450,52439,272950
528616,850,363,52338,273378
529270,616,217,52442,171194
529613,630,269,52050,178040
457707,572,581,52289,150361
457548,570,280,52266,149307
455811,837,269,52642,266855
530170,622,148,52054,174091
530381,628,208,52083,177047
528731,852,374,52375,274368
530688,973,616,52426,326899
528946,856,390,52339,276301
455109,573,171,52325,150497
458057,578,173,52339,152826
458193,580,279,52368,153879
430137,766,348,52247,236356
530033,618,147,52049,172111
530386,628,217,52083,177053
455727,835,110,52326,265810
458490,838,232,52378,267315
431476,552,609,51992,142624
430487,550,106,51959,141286
278688,509,76,52374,122088
276620,273,420,51957,4399
278602,509,320,52374,122276
278652,509,160,52374,122154
276820,511,10,52636,123064
277143,517,20,52024,126087
278180,503,121,51999,119240
277099,517,206,52024,126237
266312,534,61,51997,134172
245869,495,140,51988,115640
245958,497,248,51989,116672
246076,499,210,51988,117528
220535,625,254,52145,175642
220620,627,274,52144,176611
246032,498,91,51984,116985
532581,625,315,52145,175679
532732,626,41,52057,175963
512065,955,23,52409,316611
533068,980,570,52431,330100
512129,957,172,52398,317626
437635,544,199,52201,138408
513101,759,588,52254,232932
438021,549,516,51981,141160
513558,766,226,52247,236263
434883,547,185,51959,139690
440050,597,50,52059,162574
440084,598,244,52316,163112
536094,791,163,52435,247834
439625,441,611,51868,93172
440666,599,180,52317,163499
515480,762,264,52232,234436
515741,765,407,52254,235889
536444,812,135,52352,257217
440541,597,204,52059,162677
440686,599,116,52317,163452
440709,604,94,52079,165713
431341,551,279,51993,141842
431659,555,622,52266,144077
537179,815,377,52374,259081
537544,795,499,52378,249737
537765,814,516,52443,258743
530483,632,357,52071,179048
463687,1619,88,53084,549143
463955,843,570,52378,270113
435103,550,504,51959,141538
459767,570,431,52266,149406
464006,844,565,52378,270620
435360,761,352,54524,234068
464310,602,201,52072,164968
464891,601,226,52316,164510
465163,599,546,52317,163769
465331,603,485,52056,165549
464985,602,108,52072,164907
465346,603,64,52056,165296
465867,599,604,52317,163807
464390,603,90,52056,165314
578087,343,289,51692,39190
465846,599,450,52317,163705
464987,602,76,52072,164884
464694,602,47,52072,164863
466021,602,407,52072,165099
579198,920,338,52411,301580
467486,755,258,52235,230996
465462,599,331,52317,163619
465705,603,636,52056,165654
466812,755,235,52235,230981
468689,610,627,52056,168592
580895,630,382,52050,178120
468393,610,293,52056,168411
582748,632,479,52071,179141
468825,767,123,52252,236677
467512,755,406,52235,231080
581797,628,121,52083,176978
584070,978,78,52431,328618
585306,2974,143,54592,927253
587021,364,33,52000,47474
467742,758,292,52253,232310
590929,917,132,52400,300116
457821,575,475,52319,151506
468827,767,126,52252,236680
457734,573,511,52325,150695
591522,926,126,52413,303965
582950,974,157,52427,327037
592101,922,142,52426,302239
585277,2974,175,54592,927279
591058,919,133,52409,301014
591243,922,139,52426,302236
591544,926,13,52413,303892
459842,571,464,52286,149830
505249,632,569,52071,179218
587455,346,514,51693,40624
505434,2973,422,54591,927011
371890,542,266,51993,137616
371881,542,298,51993,137636
370149,761,413,54524,234096
375315,553,423,51999,142992
375179,551,398,51993,141943
371353,545,498,52202,139103
375747,449,205,51900,96895
245222,485,48,51909,110939
245971,497,216,51989,116651
246290,612,620,52079,169324
284218,467,509,51901,104501
285952,520,226,52288,127756
282861,526,111,52312,130369
284912,503,597,51999,119587
284997,505,423,52317,120430
284504,475,556,51965,107697
284729,500,440,51994,118184
284453,473,637,51929,106852
285043,505,600,52317,120566
283104,530,113,52026,132381
370187,762,412,52232,234547
285146,507,557,52353,121476
285021,505,516,52317,120501
285448,511,440,52636,123406
284540,477,273,52026,108298
284697,480,626,51989,108963
285101,506,588,52022,121074
285135,507,496,52353,121435
285633,514,518,51994,124969
247409,492,278,51955,114216
247511,493,143,51957,114615
247943,609,198,52339,167928
371456,547,481,51959,139890
373028,547,397,51959,139831
249296,487,518,51943,112149
209173,433,576,51873,88968
210607,607,86,52368,167029
372959,546,371,52205,139418
372965,547,281,51959,139766
373000,439,5,51877,91346
372923,545,402,52202,139031
374434,554,536,52000,143577
373399,552,612,51992,142626
377530,774,414,52286,240075
374326,553,269,51999,142869
375826,553,510,51999,143063
374276,552,156,51992,142256
375434,555,439,52266,143960
273281,523,380,52026,129261
377532,774,420,52286,240076
374996,556,204,51991,144215
376066,557,419,52253,144756
377442,559,529,52316,145638
376667,776,258,52319,240788
376901,560,175,52296,145822
377201,775,319,52295,240402
376014,557,355,52253,144709
377335,561,540,52295,146474
377152,561,598,52295,146509
376984,774,153,52286,239940
376976,774,179,52286,239954
376911,560,634,52296,146105
233573,1733,630,53047,598783
233807,1737,65,53055,600138
376671,776,136,52319,240711
377439,559,523,52316,145636
234422,485,359,51909,111129
234222,446,366,51899,95494
436014,547,612,51959,139971
437470,542,292,51993,137633
438356,541,337,51959,137281
437861,547,301,51959,139780
533013,978,457,52441,329207
439383,435,49,51882,89374
486989,856,245,52339,276175
440133,599,122,52317,163458
487125,583,185,52055,155256
439560,439,31,51877,91361
440894,608,226,52081,167535
440027,597,207,52059,162679
441680,608,101,52081,167457
536087,791,221,52435,247879
536621,816,364,52379,259562
533640,620,531,52375,173375
440781,606,248,52365,166677
535978,815,284,52374,259015
487943,593,71,52026,160528
511518,945,559,52652,312152
537189,815,499,52374,259174
512133,957,175,52398,317628
536605,815,252,52374,258989
507527,625,620,52145,175913
508102,951,121,52398,314686
510058,957,204,52398,317653
509239,767,65,52252,236633
509457,946,70,52407,312257
551264,1169,611,52753,383788
576095,922,557,52426,302523
576229,924,175,52409,303158
552214,789,231,52342,246564
509843,953,211,52411,315727
478787,278,487,51900,6930
510082,958,312,52410,318228
577031,910,637,52377,297416
386398,473,146,51929,106577
513361,763,227,52235,234855
531774,976,7,52413,327839
577346,917,396,52400,300318
531817,978,197,52431,328702
387252,477,270,52026,108295
513868,946,491,52407,312585
532655,624,88,52377,175031
387483,502,554,51957,119095
533046,978,37,52431,328592
532594,624,422,52377,175280
532621,624,506,52377,175344
387401,500,71,51994,117914
514129,951,391,52398,314879
532980,976,585,52413,328200
533646,620,563,52375,173399
515333,758,556,52253,232477
548700,975,255,52411,327593
515331,759,286,52254,232726
515340,759,257,52254,232704
485767,585,203,52027,156179
484400,597,146,52059,162637
484685,602,12,52072,164837
388255,477,549,52026,108463
389238,475,402,51965,107572
535922,795,229,52378,249541
536320,795,165,52378,249500
389037,564,259,52224,146702
510170,959,190,52411,318643
549621,816,97,52379,259339
536372,796,163,52401,249908
549706,817,84,52381,259836
549836,820,221,52438,261564
511005,761,117,54524,233895
549840,820,253,52438,261580
537499,794,24,52376,249008
537567,796,439,52401,250077
489108,584,276,52049,155775
487805,592,289,52025,160203
512110,956,23,52401,317106
538403,814,580,52443,258776
488641,849,174,52439,272735
488741,850,26,52338,273109
510184,959,91,52411,318558
488525,847,560,52426,272045
551878,783,211,52325,244044
552310,790,127,52441,247362
511739,949,151,52427,313740
490705,850,511,52338,273491
552512,794,288,52376,249170
511970,954,305,52405,316324
512173,957,24,52398,317513
511738,949,154,52427,313742
490812,852,348,52375,274351
489181,585,479,52027,156381
491280,585,389,52027,156315
489513,589,65,52055,158472
513135,760,152,52264,233063
513124,760,175,52264,233080
513417,764,300,52238,235319
491709,591,576,52022,159906
511247,765,108,52254,235663
492395,2880,533,54509,917499
513803,945,553,52652,312147
511332,766,621,52247,236572
461517,1184,15,52641,388061
461583,1185,3,52642,388397
514171,951,510,52398,314972
490367,2880,504,54509,917479
514403,956,395,52401,317344
493077,855,539,52375,275900
513223,761,480,54524,234136
460164,576,583,52325,152117
491321,585,592,52027,156469
460471,581,588,52356,154615
491804,593,353,52026,160727
530345,628,394,52083,177182
486652,850,29,52338,273112
489943,594,413,52045,161627
514425,956,511,52401,317414
530637,973,526,52426,326828
432137,551,314,51993,141871
430720,553,54,51999,142693
456252,843,146,52378,269784
551636,778,269,54525,241995
432444,554,530,52000,143572
528494,848,521,52669,272502
432973,551,285,51993,141847
529496,624,326,52377,175211
457381,568,270,52254,148424
436132,549,108,51981,140881
538105,794,522,52376,249312
437070,550,218,51959,141357
437043,549,143,51981,140909
437706,545,296,52202,138964
438641,545,418,52202,139040
538422,814,596,52443,258788
486725,852,181,52375,274230
532811,630,526,52050,178227
439521,547,294,51959,139775
486939,855,230,52375,275663
440394,773,258,52376,239641
440476,596,126,52370,162231
487393,587,277,52026,157199
440523,596,33,52370,162173
536155,792,99,52353,248233
533506,616,584,52442,171470
536457,812,90,52352,257180
441406,599,309,52317,163601
441506,605,220,52353,166226
536530,814,387,52443,258655
441449,599,74,52317,163416
537859,816,435,52379,259623
536548,814,230,52443,258557
488779,851,118,52376,273688
537641,812,151,52352,257232
537652,812,64,52352,257158
538254,796,2,52401,249824
489029,582,271,52045,154840
539149,559,54,52316,145354
538677,618,282,52049,172218
538894,624,281,52377,175175
536470,813,394,52354,257843
514005,949,263,52427,313827
540071,791,298,52435,247936
541172,782,301,52320,243671
511307,766,120,52247,236180
538980,626,202,52057,176082
537706,813,115,52354,257638
540141,792,215,52353,248306
512008,954,228,52405,316255
469512,765,115,52254,235669
512111,957,310,52398,317730
470248,757,232,52238,231811
470509,760,133,52264,233047
470050,754,491,52232,230763
574171,917,261,52400,300209
542888,789,331,52342,246624
542581,782,237,52320,243632
515384,759,511,52254,232881
515602,763,475,52235,235006
473758,763,388,52235,234958
577098,913,399,52433,298621
469306,762,59,52232,234276
577030,911,512,52426,297829
501516,499,40,51988,117394
500979,617,470,52072,171888
433372,554,549,52000,143590
506254,2972,152,54586,926467
458749,843,278,52378,269879
528236,2880,610,54509,917562
431383,551,571,51993,142070
548779,977,236,52410,328367
549608,816,528,52379,259689
431230,550,250,51959,141380
528789,853,418,52374,274850
507922,945,122,52652,311822
528710,851,452,52376,273952
508056,950,214,52378,314253
529743,975,544,52411,327777
529312,618,247,52049,172188
551030,789,183,52342,246536
530244,624,194,52377,175114
501154,621,415,52055,173801
551248,1169,441,52753,383662
501220,623,374,52051,174755
432587,558,177,52317,144995
509077,765,60,52254,235622
509143,766,4,52247,236085
530443,630,189,52050,177978
530080,620,213,52375,173146
432496,556,246,51991,144243
504588,2971,205,54590,926158
433089,551,513,51993,142026
387162,473,40,51929,106503
433055,552,291,51992,142363
432653,559,301,52316,145495
531209,622,138,52054,174084
432955,551,292,51993,141852
531294,624,75,52377,175022
574117,916,259,52378,299778
573833,910,107,52377,297011
434059,552,509,51992,142547
434227,555,455,52266,143969
574335,919,149,52409,301024
502443,2947,533,54533,920411
386441,475,26,51965,107279
386507,480,227,51989,108672
573957,913,222,52433,298492
574894,926,20,52413,303895
386909,467,490,51901,104486
487224,585,187,52027,156168
387141,473,168,51929,106587
458827,2880,305,54509,917324
487977,594,72,52045,161406
574157,916,105,52378,299668
576441,926,624,52413,304293
577293,916,384,52378,299860
488864,853,386,52374,274829
574402,920,52,52411,301385
574625,923,21,52404,302596
506008,631,161,52079,178434
503477,615,539,52347,170458
503543,617,624,52072,171993
503460,613,586,52345,169682
484696,603,228,52056,165399
574802,926,203,52413,304022
460638,837,593,52642,267096
575806,918,191,52404,300614
575874,919,158,52409,301031
461599,1186,42,52646,388862
485718,584,208,52049,155737
486418,846,25,52407,271195
486568,849,65,52439,272646
486629,850,106,52338,273172
576308,925,187,52411,303552
462444,581,607,52356,154632
487361,586,70,52023,156563
460973,843,432,52378,269994
487534,588,70,52045,157989
577076,911,622,52426,297911
462771,840,326,52374,268420
462871,841,538,52375,269115
577174,914,437,52721,299070
509502,948,293,52428,313350
462234,578,540,52339,153130
462220,577,616,52367,152677
488687,850,231,52338,273275
548730,977,326,52410,328426
462745,839,460,52373,268010
549198,820,246,52438,261579
431395,552,268,51992,142349
575485,911,114,52426,297508
505990,631,492,52079,178673
575585,914,315,52721,298990
505015,627,174,52144,176535
506154,2971,452,54590,926263
506676,625,456,52145,175782
263800,528,137,52022,131382
263825,529,283,52025,132003
266577,539,180,52017,136312
42713,363,210,51989,47106
563043,591,40,52022,159459
563477,1174,445,52782,386007
564313,817,286,52381,259978
565566,972,349,52435,326206
565747,975,271,52411,327607
389315,477,411,52026,108383
389466,500,447,51994,118187
387488,502,599,51957,119120
387881,467,458,51901,104465
389026,564,243,52224,146689
